2025-05-23 00:52:40: Static folder not found: /mnt/moshengAI/frontend/public/static
2025-05-23 00:52:40: Mounting prompt voice folder: /mnt/moshengAI/prompt_voice
2025-05-23 00:52:40: INFO:     127.0.0.1:45004 - "GET / HTTP/1.1" 200 OK
2025-05-23 00:59:09: Static folder not found: /mnt/moshengAI/frontend/public/static
2025-05-23 00:59:09: Mounting prompt voice folder: /mnt/moshengAI/prompt_voice
2025-05-23 00:59:09: INFO:     127.0.0.1:39466 - "GET / HTTP/1.1" 200 OK
2025-05-23 00:59:50: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:01:35: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:01:53: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:02:00: INFO:     128.151.71.8:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-23 01:02:00: INFO:     127.0.0.1:46766 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:02:00: INFO:     127.0.0.1:46778 - "GET /male/%E7%94%B7%E5%A3%B099%E8%8B%B1%E6%96%87%E5%A4%A7%E6%B0%94%E6%B2%89%E7%A8%B3.wav HTTP/1.1" 200 OK
2025-05-23 01:02:00: INFO:     127.0.0.1:46782 - "GET /male/%E7%94%B7%E5%A3%B0199%E5%A4%A7%E6%B0%94%E6%B8%A9%E6%83%85.wav HTTP/1.1" 200 OK
2025-05-23 01:02:00: INFO:     127.0.0.1:46786 - "GET /male/%E7%94%B7%E5%A3%B0888%E4%BA%B2%E5%88%87%E4%B8%93%E9%A2%98.wav HTTP/1.1" 200 OK
2025-05-23 01:02:00: INFO:     127.0.0.1:46794 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:15:16: INFO:     127.0.0.1:55882 - "GET /assets/default-female-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:15:16: INFO:     127.0.0.1:55872 - "GET /female/%E5%A5%B3%E5%A3%B07%E6%B8%A9%E6%9A%96%E4%BA%B2%E5%88%87.wav HTTP/1.1" 200 OK
2025-05-23 01:15:16: INFO:     127.0.0.1:55898 - "GET /female/%E5%A5%B3%E5%A3%B0617%E4%B8%AD%E5%B9%B4%E6%B2%89%E7%A8%B3.wav HTTP/1.1" 200 OK
2025-05-23 01:15:16: INFO:     127.0.0.1:55908 - "GET /assets/default-female-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:15:16: INFO:     127.0.0.1:55918 - "GET /female/%E5%A5%B3%E5%A3%B05%E4%BA%B2%E5%88%87%E6%B8%A9%E6%9A%96.wav HTTP/1.1" 200 OK
2025-05-23 01:16:04: INFO:     128.151.71.8:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-23 01:16:04: INFO:     127.0.0.1:45474 - "GET /assets/default-female-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:04: INFO:     127.0.0.1:45484 - "GET /female/%E5%A5%B3%E5%A3%B0609%E7%9F%A5%E6%80%A7%E4%BA%B2%E5%88%87.wav HTTP/1.1" 200 OK
2025-05-23 01:16:04: INFO:     127.0.0.1:45488 - "GET /assets/default-female-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:07: INFO:     127.0.0.1:45502 - "GET /female/%E5%A5%B3%E5%A3%B07%E6%B8%A9%E6%9A%96%E4%BA%B2%E5%88%87.wav HTTP/1.1" 200 OK
2025-05-23 01:16:12: INFO:     127.0.0.1:54274 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:13: INFO:     127.0.0.1:54284 - "GET /male/%E7%94%B7%E5%A3%B03%E6%B8%A9%E6%83%85%E6%B2%89%E7%A8%B3.wav HTTP/1.1" 200 OK
2025-05-23 01:16:13: INFO:     127.0.0.1:54286 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:49: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:16:51: INFO:     127.0.0.1:52770 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:52: INFO:     127.0.0.1:52776 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:56: INFO:     127.0.0.1:40206 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:16:56: INFO:     127.0.0.1:40220 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:17:12: INFO:     127.0.0.1:54374 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:17:12: INFO:     127.0.0.1:55348 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:17:24: INFO:     127.0.0.1:54972 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:17:24: INFO:     127.0.0.1:54976 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:17:32: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:17:36: INFO:     127.0.0.1:52828 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:17:36: INFO:     127.0.0.1:52834 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:18:15: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:18:19: INFO:     127.0.0.1:51032 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:18:19: INFO:     127.0.0.1:51044 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:18:34: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:18:37: INFO:     127.0.0.1:45814 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:18:38: INFO:     127.0.0.1:45828 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:18:39: INFO:     128.151.71.8:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-23 01:18:48: INFO:     127.0.0.1:56464 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:18:48: INFO:     127.0.0.1:56478 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:19:06: INFO:     128.151.71.8:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 01:19:11: INFO:     128.151.71.8:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-23 01:19:19: INFO:     127.0.0.1:57208 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:19:20: INFO:     127.0.0.1:57216 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-23 01:43:39: INFO:     112.126.68.98:0 - "GET /api HTTP/1.1" 404 Not Found
2025-05-23 03:29:05: INFO:     192.241.173.151:49628 - "GET /.env HTTP/1.1" 404 Not Found
2025-05-23 03:29:06: INFO:     192.241.173.151:49636 - "GET /.git/config HTTP/1.1" 404 Not Found
2025-05-23 03:43:19: INFO:     185.242.226.48:36036 - "GET / HTTP/1.1" 200 OK
2025-05-23 04:10:42: INFO:     199.45.155.100:40950 - "GET / HTTP/1.1" 200 OK
2025-05-23 04:10:54: INFO:     199.45.155.100:34716 - "GET / HTTP/1.1" 200 OK
2025-05-23 04:10:54: INFO:     199.45.155.100:34720 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-23 04:11:03: INFO:     199.45.155.100:53336 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-23 07:35:44: INFO:     205.210.31.234:58366 - "GET / HTTP/1.1" 200 OK
2025-05-23 08:26:36: INFO:     64.62.197.64:32819 - "GET / HTTP/1.1" 200 OK
2025-05-23 08:26:54: INFO:     64.62.197.64:12157 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-23 08:26:58: INFO:     64.62.197.62:44171 - "GET /?format=json HTTP/1.1" 200 OK
2025-05-23 10:44:01: INFO:     98.11.198.148:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-23 11:54:12: INFO:     198.235.24.11:63452 - "GET / HTTP/1.1" 200 OK
2025-05-23 14:13:05: INFO:     185.189.182.234:45230 - "GET / HTTP/1.1" 200 OK
2025-05-23 17:11:32: INFO:     106.15.131.125:63716 - "HEAD /start/index.html HTTP/1.1" 404 Not Found
2025-05-23 17:11:32: INFO:     106.15.131.125:63717 - "HEAD /pscc/ HTTP/1.1" 404 Not Found
2025-05-23 18:07:07: INFO:     93.123.109.229:0 - "GET /api/.git/config HTTP/1.1" 404 Not Found
2025-05-23 18:08:17: INFO:     93.123.109.229:0 - "GET /api/.env HTTP/1.1" 404 Not Found
2025-05-23 18:08:31: INFO:     127.0.0.1:33336 - "GET /assets../.git/config HTTP/1.1" 404 Not Found
2025-05-23 18:12:11: INFO:     49.113.94.118:53432 - "HEAD / HTTP/1.1" 405 Method Not Allowed
2025-05-23 18:12:30: INFO:     122.96.28.218:16804 - "GET / HTTP/1.1" 200 OK
2025-05-23 18:12:31: INFO:     122.96.28.218:26442 - "GET / HTTP/1.1" 200 OK
2025-05-23 18:12:32: INFO:     120.39.36.239:49316 - "GET / HTTP/1.1" 200 OK
2025-05-23 18:12:32: INFO:     120.39.36.239:17411 - "GET / HTTP/1.1" 200 OK
2025-05-23 18:12:32: INFO:     120.39.36.239:25542 - "GET / HTTP/1.1" 200 OK
2025-05-23 18:12:33: INFO:     120.39.36.239:13138 - "GET /english/ HTTP/1.1" 404 Not Found
2025-05-23 18:46:12: INFO:     47.236.236.255:55198 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-23 18:46:12: INFO:     47.236.236.255:55202 - "GET /sitemap.xml HTTP/1.1" 404 Not Found
2025-05-23 21:21:43: INFO:     47.236.251.7:55634 - "GET / HTTP/1.1" 200 OK
2025-05-23 21:54:54: INFO:     219.153.113.102:55303 - "GET / HTTP/1.1" 200 OK
2025-05-23 22:11:12: INFO:     198.235.24.230:60590 - "GET / HTTP/1.1" 200 OK
2025-05-23 23:32:18: INFO:     3.149.59.26:60054 - "GET / HTTP/1.1" 200 OK
2025-05-23 23:35:22: INFO:     3.149.59.26:44534 - "GET / HTTP/1.1" 200 OK
2025-05-24 00:43:55: INFO:     206.168.34.83:32816 - "GET / HTTP/1.1" 200 OK
2025-05-24 00:44:06: INFO:     206.168.34.83:38712 - "GET / HTTP/1.1" 200 OK
2025-05-24 00:44:07: INFO:     206.168.34.83:38718 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 00:44:20: INFO:     206.168.34.83:58838 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 00:46:19: INFO:     167.94.138.201:43828 - "GET / HTTP/1.1" 200 OK
2025-05-24 00:46:29: INFO:     167.94.138.201:38350 - "GET / HTTP/1.1" 200 OK
2025-05-24 00:46:30: INFO:     167.94.138.201:38382 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 00:46:42: INFO:     167.94.138.201:39910 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 01:08:34: INFO:     162.142.125.200:54906 - "GET / HTTP/1.1" 200 OK
2025-05-24 01:08:35: INFO:     162.142.125.200:54914 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 01:08:49: INFO:     162.142.125.200:40992 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 05:04:18: INFO:     147.185.132.70:63490 - "GET / HTTP/1.1" 200 OK
2025-05-24 10:40:45: INFO:     147.185.132.162:59968 - "GET / HTTP/1.1" 200 OK
2025-05-24 11:56:11: INFO:     123.160.221.142:16712 - "GET / HTTP/1.1" 200 OK
2025-05-24 12:38:40: Static folder not found: /mnt/moshengAI/frontend/public/static
2025-05-24 12:38:40: Mounting prompt voice folder: /mnt/moshengAI/prompt_voice
2025-05-24 12:44:04: Static folder not found: /mnt/moshengAI/frontend/public/static
2025-05-24 12:44:04: Mounting prompt voice folder: /mnt/moshengAI/prompt_voice
2025-05-24 12:44:04: INFO:     127.0.0.1:54918 - "GET / HTTP/1.1" 200 OK
2025-05-24 13:42:22: INFO:     198.235.24.25:60900 - "GET / HTTP/1.1" 200 OK
2025-05-24 13:52:31: INFO:     184.105.247.223:60497 - "GET / HTTP/1.1" 200 OK
2025-05-24 13:53:33: INFO:     184.105.247.195:55867 - "GET /favicon.ico HTTP/1.1" 404 Not Found
2025-05-24 13:53:56: INFO:     184.105.247.227:62901 - "GET /?format=json HTTP/1.1" 200 OK
2025-05-24 15:45:41: INFO:     13.89.125.20:48434 - "GET / HTTP/1.1" 200 OK
2025-05-24 15:53:03: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 15:53:19: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 15:53:24: INFO:     129.153.104.17:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-24 15:53:25: INFO:     127.0.0.1:41644 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:53:25: INFO:     127.0.0.1:41660 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:53:34: INFO:     127.0.0.1:42940 - "GET /male/%E7%94%B7%E5%A3%B099%E8%8B%B1%E6%96%87%E6%B2%89%E7%A8%B3%E5%A4%A7%E6%B0%94.wav HTTP/1.1" 200 OK
2025-05-24 15:53:35: INFO:     127.0.0.1:42946 - "GET /male/%E7%94%B7%E5%A3%B0199%E5%A4%A7%E6%B0%94%E6%B8%A9%E6%83%85.wav HTTP/1.1" 200 OK
2025-05-24 15:53:35: INFO:     127.0.0.1:42956 - "GET /male/%E7%94%B7%E5%A3%B0888%E4%BA%B2%E5%88%87%E4%B8%93%E9%A2%98.wav HTTP/1.1" 200 OK
2025-05-24 15:53:44: INFO:     127.0.0.1:49440 - "GET /male/%E7%94%B7%E5%A3%B0888%E4%BA%B2%E5%88%87%E4%B8%93%E9%A2%98.wav HTTP/1.1" 200 OK
2025-05-24 15:53:56: INFO:     127.0.0.1:42550 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:53:57: INFO:     127.0.0.1:42552 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:54:01: INFO:     127.0.0.1:42562 - "GET /female/%E5%A5%B3%E5%A3%B05%E7%9F%A5%E6%80%A7%E4%BA%B2%E5%88%87.wav HTTP/1.1" 200 OK
2025-05-24 15:54:01: INFO:     127.0.0.1:42570 - "GET /female/%E5%A5%B3%E5%A3%B0609%E7%9F%A5%E6%80%A7%E4%BA%B2%E5%88%87.wav HTTP/1.1" 200 OK
2025-05-24 15:54:01: INFO:     127.0.0.1:42578 - "GET /female/%E5%A5%B3%E5%A3%B0617%E4%B8%AD%E5%B9%B4%E6%B2%89%E7%A8%B3.wav HTTP/1.1" 200 OK
2025-05-24 15:54:01: INFO:     127.0.0.1:42594 - "GET /assets/default-female-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:54:02: INFO:     127.0.0.1:42608 - "GET /assets/default-female-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:54:06: INFO:     127.0.0.1:41092 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:54:06: INFO:     127.0.0.1:41108 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:59:51: INFO:     127.0.0.1:36500 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 15:59:52: INFO:     127.0.0.1:36514 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 16:00:41: INFO:     127.0.0.1:47952 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 16:00:41: INFO:     127.0.0.1:47968 - "GET /assets/default-male-avatar.svg HTTP/1.1" 404 Not Found
2025-05-24 16:01:27: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 16:02:08: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 16:02:13: INFO:     129.153.104.17:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-24 16:03:22: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 16:03:28: INFO:     129.153.104.17:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
2025-05-24 16:03:53: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 16:04:08: INFO:     129.153.104.17:0 - "POST /api/chat/chat HTTP/1.1" 200 OK
2025-05-24 16:04:13: INFO:     129.153.104.17:0 - "POST /api/chat/recommend_voice_styles HTTP/1.1" 200 OK
